recon_result_id,reconcile_run_id,direction,left_entity,left_record_id,right_entity,right_record_id,status,expected_amount,actual_amount,variance,explained_variance,unexplained_variance,variance_class,tolerance_id,matched_at,notes
rcn-02465,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0608,core.settlements,SET-0608,MATCHED,1043.14,1043.14,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02466,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0608,core.gateway_fees,FEE-0608,MATCHED,4.19,4.19,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02467,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0608,core.bank_transactions,BNK-0608,MATCHED,1043.14,1043.14,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02468,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-609,core.payments,PAY-0609,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02469,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0609,core.settlements,SET-0609,MATCHED,291.94,291.94,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02470,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0609,core.gateway_fees,FEE-0609,MATCHED,5.98,5.98,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02471,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0609,core.bank_transactions,BNK-0609,MATCHED,291.94,291.94,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02472,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-610,core.payments,PAY-0610,MATCHED,2510.39,2510.39,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02473,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0610,core.settlements,SET-0610,MATCHED,2498.54,2498.54,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02474,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0610,core.gateway_fees,FEE-0610,MATCHED,10.04,10.04,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02475,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0610,core.bank_transactions,BNK-0610,MATCHED,2498.54,2498.54,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02476,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-612,core.payments,PAY-0612,MATCHED,300.56,300.56,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02477,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0612,core.settlements,SET-0612,MATCHED,299.14,299.14,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02478,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0612,core.gateway_fees,FEE-0612,MATCHED,1.2,1.2,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02479,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0612,core.bank_transactions,BNK-0612,MATCHED,299.14,299.14,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02480,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-613,core.payments,PAY-0613,MATCHED,2663.68,2663.68,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02481,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0613,core.settlements,SET-0613,MATCHED,2600.82,2600.82,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02482,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0613,core.gateway_fees,FEE-0613,MATCHED,53.27,53.27,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02483,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0613,core.bank_transactions,BNK-0613,MATCHED,2600.82,2600.82,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02484,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-614,core.payments,PAY-0614,MATCHED,1126.03,1126.03,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02485,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0614,core.settlements,,UNMATCHED,822.81,,,0,822.81,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-02486,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0614,core.gateway_fees,FEE-0614,MATCHED,4.5,4.5,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02487,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0614,core.refunds,REF-0614,MATCHED,299.11,299.11,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-02488,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-615,core.payments,PAY-0615,MATCHED,1359.61,1359.61,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02489,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0615,core.settlements,SET-0615,MATCHED,1353.19,1353.19,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02490,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0615,core.gateway_fees,FEE-0615,MATCHED,5.44,5.44,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02491,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0615,core.bank_transactions,BNK-0615,MATCHED,1353.19,1353.19,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02492,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-616,core.payments,PAY-0616,MATCHED,4064.02,4064.02,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02493,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0616,core.settlements,SET-0616,MATCHED,3968.11,3968.11,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02494,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0616,core.gateway_fees,FEE-0616,MATCHED,81.28,81.28,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02495,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0616,core.bank_transactions,BNK-0616,MATCHED,3968.11,3968.11,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02496,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-617,core.payments,PAY-0617,MATCHED,4787.74,4787.74,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02497,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0617,core.settlements,SET-0617,MATCHED,4765.14,4765.14,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02498,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0617,core.gateway_fees,FEE-0617,MATCHED,19.15,19.15,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02499,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0617,core.bank_transactions,BNK-0617,MATCHED,4765.14,4765.14,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02500,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-618,core.payments,PAY-0618,MATCHED,20585.67,20585.67,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02501,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0618,core.settlements,SET-0618,MATCHED,20099.85,20099.85,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02502,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0618,core.gateway_fees,FEE-0618,MATCHED,411.71,411.71,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02503,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0618,core.bank_transactions,BNK-0618,MATCHED,20099.85,20099.85,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02504,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-619,core.payments,PAY-0619,MATCHED,4512.52,4512.52,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02505,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0619,core.settlements,SET-0619,MATCHED,4411.35,4411.35,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02506,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0619,core.gateway_fees,FEE-0619,MATCHED,85.74,85.74,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02507,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0619,core.bank_transactions,BNK-0619,MATCHED,4411.35,4411.35,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02508,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-620,core.payments,PAY-0620,MATCHED,2051.88,2051.88,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02509,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0620,core.settlements,SET-0620,MATCHED,2005.87,2005.87,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02510,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0620,core.gateway_fees,FEE-0620,MATCHED,38.99,38.99,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02511,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0620,core.bank_transactions,BNK-0620,MATCHED,2005.87,2005.87,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02512,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-621,core.payments,PAY-0621,MATCHED,653.6,653.6,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02513,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0621,core.settlements,SET-0621,MATCHED,639.44,639.44,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02514,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0621,core.gateway_fees,FEE-0621,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02515,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0621,core.bank_transactions,BNK-0621,MATCHED,639.44,639.44,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02516,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-622,core.payments,PAY-0622,MATCHED,1396.51,1396.51,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02517,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0622,core.settlements,SET-0622,MATCHED,1382.35,1382.35,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02518,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0622,core.gateway_fees,FEE-0622,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02519,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0622,core.bank_transactions,,UNMATCHED,1382.35,,,0,1382.35,LEAKAGE,TOL-BANK,2025-04-05T00:00:00Z,LEAKAGE on BANK_VS_SETTLEMENT
rcn-02520,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-623,core.payments,PAY-0623,MATCHED,897.99,897.99,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02521,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0623,core.settlements,,UNMATCHED,876.8,,,0,876.8,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-02522,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0623,core.gateway_fees,FEE-0623,MATCHED,17.96,17.96,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02523,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-624,core.payments,PAY-0624,MATCHED,2682.91,2682.91,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02524,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0624,core.settlements,SET-0624,MATCHED,2619.59,2619.59,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02525,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0624,core.gateway_fees,FEE-0624,MATCHED,53.66,53.66,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02526,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0624,core.bank_transactions,BNK-0624,MATCHED,2619.59,2619.59,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02527,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-625,core.payments,PAY-0625,MATCHED,1585.86,1585.86,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02528,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0625,core.settlements,SET-0625,MATCHED,1548.43,1548.43,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02529,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0625,core.gateway_fees,FEE-0625,MATCHED,31.72,31.72,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02530,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0625,core.bank_transactions,BNK-0625,MATCHED,1548.43,1548.43,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02531,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-626,core.payments,PAY-0626,MATCHED,872.27,872.27,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02532,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0626,core.settlements,SET-0626,MATCHED,868.15,868.15,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02533,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0626,core.gateway_fees,FEE-0626,MATCHED,3.49,3.49,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02534,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0626,core.bank_transactions,BNK-0626,MATCHED,868.15,868.15,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02535,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-627,core.payments,PAY-0627,MATCHED,650.54,650.54,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02536,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0627,core.settlements,SET-0627,MATCHED,647.47,646.13,1.34,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02537,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0627,core.gateway_fees,FEE-0627,MISMATCH,2.6,3.94,-1.34,0,1.34,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-02538,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0627,core.bank_transactions,,UNMATCHED,646.13,,,0,646.13,LEAKAGE,TOL-BANK,2025-04-05T00:00:00Z,LEAKAGE on BANK_VS_SETTLEMENT
rcn-02539,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-628,core.payments,PAY-0628,MATCHED,2499.1,2499.1,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02540,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0628,core.settlements,SET-0628,MISMATCH,2487.3,2305.58,181.72,0,181.72,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-02541,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0628,core.gateway_fees,FEE-0628,MATCHED,10.0,10.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02542,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0628,core.bank_transactions,BNK-0628,MATCHED,2305.58,2305.58,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02543,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-629,core.payments,PAY-0629,MATCHED,2464.36,2464.36,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02544,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0629,core.settlements,SET-0629,MISMATCH,1538.26,1522.96,15.3,0,15.3,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-02545,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0629,core.gateway_fees,FEE-0629,MISMATCH,9.86,19.72,-9.86,0,9.86,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-02546,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0629,core.bank_transactions,BNK-0629,MATCHED,1522.96,1522.96,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02547,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0629,core.refunds,REF-0629,MATCHED,918.14,918.14,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-02548,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-630,core.payments,PAY-0630,MATCHED,839.09,839.09,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02549,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0630,core.settlements,SET-0630,MATCHED,819.29,819.29,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02550,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0630,core.gateway_fees,FEE-0630,MATCHED,16.78,16.78,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02551,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0630,core.bank_transactions,BNK-0630,MATCHED,819.29,819.29,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02552,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-631,core.payments,PAY-0631,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02553,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0631,core.settlements,SET-0631,MATCHED,297.58,297.58,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02554,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0631,core.gateway_fees,FEE-0631,MATCHED,1.2,1.2,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02555,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0631,core.bank_transactions,BNK-0631,MATCHED,297.58,297.58,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02556,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-632,core.payments,PAY-0632,MATCHED,968.17,968.17,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02557,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0632,core.settlements,SET-0632,MATCHED,656.62,656.62,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02558,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0632,core.gateway_fees,FEE-0632,MATCHED,19.36,19.36,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02559,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0632,core.bank_transactions,BNK-0632,MATCHED,656.62,656.62,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02560,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0632,core.refunds,REF-0632,MATCHED,294.6,294.6,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-02561,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-633,core.payments,PAY-0633,MATCHED,2243.78,2243.78,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02562,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0633,core.settlements,SET-0633,MATCHED,2190.82,2190.82,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02563,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0633,core.gateway_fees,FEE-0633,MATCHED,44.88,44.88,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02564,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0633,core.bank_transactions,BNK-0633,MATCHED,2190.82,2190.82,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02565,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-634,core.payments,PAY-0634,MATCHED,1254.22,1254.22,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02566,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0634,core.settlements,SET-0634,MATCHED,1248.3,1248.3,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02567,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0634,core.gateway_fees,FEE-0634,MATCHED,5.02,5.02,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02568,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0634,core.bank_transactions,BNK-0634,MATCHED,1248.3,1248.3,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02569,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-636,core.payments,PAY-0636,MATCHED,2367.97,2367.97,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02570,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0636,core.settlements,SET-0636,MATCHED,1414.08,1414.08,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02571,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0636,core.gateway_fees,FEE-0636,MATCHED,5.68,5.68,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02572,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0636,core.bank_transactions,BNK-0636,MATCHED,1414.08,1414.08,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02573,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0636-2,core.settlements,SET-0636-2,MATCHED,942.72,942.72,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02574,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0636-2,core.gateway_fees,FEE-0636-2,MATCHED,3.79,3.79,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-02575,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0636-2,core.bank_transactions,BNK-0636-2,MATCHED,942.72,942.72,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-02576,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-637,core.payments,PAY-0637,MATCHED,2785.03,2785.03,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-02577,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0637,core.settlements,SET-0637,MATCHED,2771.88,2771.88,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-02578,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0637,core.gateway_fees,FEE-0637,MATCHED,11.14,11.14,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
